source,target,source_type,target_type
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,832482002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,908492004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,856137001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,828652004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,859105002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,779250006,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,816737001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,899791001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,825189001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,572998012,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,814833004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,599719041,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,807473009,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,862174002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,870970004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,821746001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,831650001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,843793004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,786336004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,742196001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,761575001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,762286009,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,807473006,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,876332002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,932365006,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,941005005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,917843003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,889753008,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,886737001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,898684001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,839641001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,844982002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,780297002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,841434007,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,880805004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,892093002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,742472001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,753737015,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,874546001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,861409002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,768189002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,845301007,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,872011003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,671540005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,850259004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,852174001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,835563002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,891848001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,803990001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,828499001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,220094021,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,816588006,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,851866003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,835563005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,772119001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,845576001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,704756001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,832482004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,876686003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,855080008,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,730683039,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,885624002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,874113004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,837306001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,806727001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,880738002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,846873001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,837306003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,716110002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,860731001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,816962002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,815564002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,840607009,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,815902004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,860929001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,814763004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,865921001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,827697001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,836699002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,825189002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,855673001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,572998004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,883176002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,636407001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,804496002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,719530007,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,808028006,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,825771005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,815000001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,876332001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,606395022,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,882120001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,711649002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,858918004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,844411003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,840350003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,866117002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,928582001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,824351001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,895368001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,915529001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,876148003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,895002002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,843687005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,779659005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,752516005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,865073002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,779659001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,886975002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,862945001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,836267001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,815004005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,559630027,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,878733002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,743737001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,880741002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,765448001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,891663002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,769434001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,879796003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,555102001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,854043006,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,865553002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,743229001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,865575001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,865073007,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,717490081,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,814281003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,786304009,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,923361002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,748566030,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,926500001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,845729002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,832824001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,682236001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,862482001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,742217001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,818614005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,828470004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,865073005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,884497005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,789081001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,812530002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,720125041,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,712547002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,865073003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,895582008,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,808685002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,827658002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,761579001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,817416002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,914966001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,839496002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,212629048,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,633813005,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,812530004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,870970003,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,926750002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,557994014,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,915921002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,846753002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,554598077,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,933051001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,852219001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,921073001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,845729001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,895792001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,935892001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,879088001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,767273001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,644797009,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,883535002,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,865073006,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,807466004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,752570001,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,855080004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,916031004,customer,product
3172059f53a1f09d029ab1f98d582264ffaa2aab763461b9aebfeecd944113af,840350002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,858147001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,349301045,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,860336003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,824360002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,822565001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,879529001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,510314002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,827411006,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,825585001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,887911002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,901344001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,829147002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,877961006,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,373506004,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,714650006,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,904412001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,866409002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,843553001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,850618001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,859101009,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,875025001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,926589001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,816563004,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,877961009,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,844059008,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,572998007,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,911736001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,228257002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,831430005,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,685816001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,860305001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,875719001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,523489001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,852772001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,868939003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,408875021,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,855823002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,843906002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,880839002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,856808001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,872454001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,878479001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,824340006,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,880238005,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,824778004,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,685813003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,630323040,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,697054088,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,910115001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,806916003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,853654013,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,858671003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,871517008,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,891322006,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,817110001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,872085001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,941976001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,903316013,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,875329001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,739144001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,860305002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,838340001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,875724001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,852724003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,678342028,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,772349008,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,839457002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,619884001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,798901002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,854021001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,856290003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,160442043,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,832084002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,556539028,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,927358001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,833548001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,878499002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,811871002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,717727015,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,685814003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,848337001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,877961014,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,863001001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,723928001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,825585002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,891322004,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,825585007,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,894668005,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,807242018,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,882203002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,917606004,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,784247002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,937915003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,786920001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,868053003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,870290001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,824352002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,877961010,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,852724001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,850426008,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,826150004,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,797084005,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,809873001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,868680002,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,798901004,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,903486003,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,772902001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,858883001,customer,product
0f14ce6ca6b429a8f37107340561c3cb7214d409d9533faddab98c4796558690,844059003,customer,product
